GPS Time;Q1;Q2;Q3;Q4;UTC;Sats;Lat;Lon;Elev;Intv;...12;Camera A;...14;Camera B;...16;ground_elev;AGL;Roll;Pitch;Yaw
105777842;0,4283;-0,557;0,5724;0,4227;2024-09-02 05:22:39.842;16;-20,34122366;32,25534054;737,05;2,999;;Sango_R_A__00945_D1_02092024.JPG;;Sango_L_B__00944_D1_02092024.JPG;3;446;291,05;178,5914921;73,9869664;-92,62358186
105780843;0,4291;-0,5574;0,5706;0,4238;2024-09-02 05:22:42.843;16;-20,34125317;32,25645388;737,7743;3,001;;Sango_R_A__00946_D1_02092024.JPG;;Sango_L_B__00945_D1_02092024.JPG;3;446;291,7743;178,8901795;74,18133827;-92,17998169
105783843;0,4218;-0,563;0,568;0,4273;2024-09-02 05:22:45.843;16;-20,3412902;32,257562;738,079;3;;Sango_R_A__00947_D1_02092024.JPG;;Sango_L_B__00946_D1_02092024.JPG;3;447;291,079;177,8524079;73,78380548;-92,11865626
105786843;0,4242;-0,5591;0,5704;0,4267;2024-09-02 05:22:48.843;16;-20,34132035;32,25866662;738,0851;3;;Sango_R_A__00948_D1_02092024.JPG;;Sango_L_B__00947_D1_02092024.JPG;3;451;287,0851;177,4188588;73,96528962;-93,09033079
105789842;0,4254;-0,5591;0,5693;0,4269;2024-09-02 05:22:51.842;16;-20,34134022;32,25977079;738,1176;2,999;;Sango_R_A__00949_D1_02092024.JPG;;Sango_L_B__00948_D1_02092024.JPG;3;448;290,1176;177,8251522;74,11485089;-92,67817497
105792843;0,4228;-0,5593;0,5674;0,432;2024-09-02 05:22:54.843;16;-20,34134823;32,26087326;738,701;3,001;;Sango_R_A__00950_D1_02092024.JPG;;Sango_L_B__00949_D1_02092024.JPG;3;444;294,701;176,3275802;74,34221477;-93,60880599
105795843;0,4263;-0,5605;0,5688;0,425;2024-09-02 05:22:57.843;16;-20,34135239;32,26196656;738,8477;3;;Sango_R_A__00951_D1_02092024.JPG;;Sango_L_B__00950_D1_02092024.JPG;3;445;293,8477;178,8353167;74,01533773;-91,72010609
105798843;0,4277;-0,559;0,5701;0,4236;2024-09-02 05:23:00.843;16;-20,34135421;32,26305651;739,761;3;;Sango_R_A__00952_D1_02092024.JPG;;Sango_L_B__00951_D1_02092024.JPG;3;441;298,761;178,9963162;74,02536874;-91,88318161
105801843;0,4284;-0,5575;0,5726;0,4217;2024-09-02 05:23:03.843;16;-20,34136023;32,26414111;740,6046;3;;Sango_R_A__00953_D1_02092024.JPG;;Sango_L_B__00952_D1_02092024.JPG;3;441;299,6046;178,9123851;73,89729733;-92,34910113
105804842;0,4294;-0,5573;0,573;0,4204;2024-09-02 05:23:06.842;16;-20,34136993;32,26522631;739,7757;2,999;;Sango_R_A__00954_D1_02092024.JPG;;Sango_L_B__00953_D1_02092024.JPG;3;439;300,7757;179,3463751;73,87101071;-92,08297933
105807843;0,4243;-0,5635;0,5649;0,4282;2024-09-02 05:23:09.843;16;-20,34138053;32,26632164;738,6667;3,001;;Sango_R_A__00955_D1_02092024.JPG;;Sango_L_B__00954_D1_02092024.JPG;3;441;297,6667;178,8271813;74,13881698;-91,02819822
105810842;0,4293;-0,5573;0,571;0,4231;2024-09-02 05:23:12.842;16;-20,34139171;32,26742321;737,4102;2,999;;Sango_R_A__00956_D1_02092024.JPG;;Sango_L_B__00955_D1_02092024.JPG;3;441;296,4102;179,0184973;74,13511837;-92,13276001
105813843;0,4286;-0,5588;0,57;0,4232;2024-09-02 05:23:15.843;16;-20,34140818;32,26853098;736,5157;3,001;;Sango_R_A__00957_D1_02092024.JPG;;Sango_L_B__00956_D1_02092024.JPG;3;442;294,5157;179,280682;74,07400183;-91,67972154
105816842;0,4289;-0,5584;0,5706;0,4226;2024-09-02 05:23:18.842;16;-20,34143108;32,2696435;735,4286;2,999;;Sango_R_A__00958_D1_02092024.JPG;;Sango_L_B__00957_D1_02092024.JPG;3;440;295,4286;179,3171916;74,04485585;-91,75318567
105819843;0,428;-0,5595;0,5703;0,4224;2024-09-02 05:23:21.843;16;-20,34146178;32,27076291;734,4085;3,001;;Sango_R_A__00959_D1_02092024.JPG;;Sango_L_B__00958_D1_02092024.JPG;3;440;294,4085;179,4082859;73,93532166;-91,54073874
105822843;0,4287;-0,556;0,5732;0,4225;2024-09-02 05:23:24.843;16;-20,34149109;32,27187997;734,3923;3;;Sango_R_A__00960_D1_02092024.JPG;;Sango_L_B__00959_D1_02092024.JPG;3;439;295,3923;178,4110465;74,00731682;-92,94288081
105825843;0,4286;-0,5571;0,5727;0,4219;2024-09-02 05:23:27.843;16;-20,34151382;32,27299428;734,6675;3;;Sango_R_A__00961_D1_02092024.JPG;;Sango_L_B__00960_D1_02092024.JPG;3;441;293,6675;178,8200418;73,93695932;-92,47031
105828843;0,4282;-0,5578;0,5718;0,4225;2024-09-02 05:23:30.843;16;-20,34153175;32,27410696;734,5187;3;;Sango_R_A__00962_D1_02092024.JPG;;Sango_L_B__00961_D1_02092024.JPG;3;441;293,5187;178,8653528;73,96047025;-92,27456505
105831843;0,4276;-0,5585;0,5711;0,4231;2024-09-02 05:23:33.843;16;-20,34154179;32,27521805;734,3092;3;;Sango_R_A__00963_D1_02092024.JPG;;Sango_L_B__00962_D1_02092024.JPG;3;443;291,3092;178,8311853;73,96061063;-92,15829459
105834843;0,422;-0,571;0,5577;0,43;2024-09-02 05:23:36.843;16;-20,34154508;32,27633033;734,2486;3;;Sango_R_A__00964_D1_02092024.JPG;;Sango_L_B__00963_D1_02092024.JPG;3;444;290,2486;-179,5187947;74,09274015;-88,28655045
105837843;0,4274;-0,5582;0,5712;0,4236;2024-09-02 05:23:39.843;16;-20,34154461;32,27743826;734,9384;3;;Sango_R_A__00965_D1_02092024.JPG;;Sango_L_B__00964_D1_02092024.JPG;3;443;291,9384;178,5933299;73,98780752;-92,3787424
105840843;0,4253;-0,5602;0,5694;0,4255;2024-09-02 05:23:42.843;16;-20,34154031;32,2785419;735,2275;3;;Sango_R_A__00966_D1_02092024.JPG;;Sango_L_B__00965_D1_02092024.JPG;3;445;290,2275;178,3293322;73,96434085;-92,1914297
105843843;0,4256;-0,5614;0,5673;0,4264;2024-09-02 05:23:45.843;16;-20,34154205;32,27964328;735,4242;3;;Sango_R_A__00967_D1_02092024.JPG;;Sango_L_B__00966_D1_02092024.JPG;3;442;293,4242;178,7604415;74,09016195;-91,53461366
105846843;0,4264;-0,5614;0,5676;0,4253;2024-09-02 05:23:48.843;16;-20,3415565;32,28074391;735,8351;3;;Sango_R_A__00968_D1_02092024.JPG;;Sango_L_B__00967_D1_02092024.JPG;3;443;292,8351;179,1575222;74,05811172;-91,2648106
105849843;0,4255;-0,562;0,5678;0,425;2024-09-02 05:23:51.843;16;-20,34158561;32,28184193;735,6235;3;;Sango_R_A__00969_D1_02092024.JPG;;Sango_L_B__00968_D1_02092024.JPG;3;445;290,6235;179,0951616;73,9412248;-91,26939142
105852844;0,4265;-0,561;0,5679;0,4254;2024-09-02 05:23:54.844;16;-20,34161872;32,28294325;735,3993;3,001;;Sango_R_A__00970_D1_02092024.JPG;;Sango_L_B__00969_D1_02092024.JPG;3;445;290,3993;179,0318836;74,07516533;-91,43092309
105855843;0,4256;-0,5621;0,5671;0,4258;2024-09-02 05:23:57.843;16;-20,34166263;32,28404667;734,816;2,999;;Sango_R_A__00971_D1_02092024.JPG;;Sango_L_B__00970_D1_02092024.JPG;3;443;291,816;179,0664906;74,02878503;-91,21122247
105858843;0,4263;-0,5605;0,5691;0,4246;2024-09-02 05:24:00.843;16;-20,34171671;32,28515059;734,0064;3;;Sango_R_A__00972_D1_02092024.JPG;;Sango_L_B__00971_D1_02092024.JPG;3;442;292,0064;178,8797479;73,97500668;-91,71620383
105861843;0,4262;-0,5606;0,5691;0,4245;2024-09-02 05:24:03.843;16;-20,34177333;32,28625541;733,7895;3;;Sango_R_A__00973_D1_02092024.JPG;;Sango_L_B__00972_D1_02092024.JPG;3;439;294,7895;178,898918;73,9573274;-91,69127771
105864843;0,4264;-0,5598;0,5695;0,4247;2024-09-02 05:24:06.843;16;-20,34182844;32,28736472;732,6364;3;;Sango_R_A__00974_D1_02092024.JPG;;Sango_L_B__00973_D1_02092024.JPG;3;442;290,6364;178,6826544;74,00094639;-91,97697467
105867843;0,4265;-0,5609;0,5677;0,4256;2024-09-02 05:24:09.843;16;-20,3418773;32,28847679;732,0623;3;;Sango_R_A__00975_D1_02092024.JPG;;Sango_L_B__00974_D1_02092024.JPG;3;444;288,0623;179,0003363;74,10260863;-91,4451378
105870843;0,4243;-0,56;0,5713;0,4243;2024-09-02 05:24:12.843;16;-20,34192053;32,28959374;731,2955;3;;Sango_R_A__00976_D1_02092024.JPG;;Sango_L_B__00975_D1_02092024.JPG;3;445;286,2955;178,0380128;73,735355;-92,61599527
105873843;0,4251;-0,562;0,5667;0,427;2024-09-02 05:24:15.843;16;-20,34195991;32,29070638;731,9785;3;;Sango_R_A__00977_D1_02092024.JPG;;Sango_L_B__00976_D1_02092024.JPG;3;444;287,9785;178,7141065;74,09672758;-91,4478766
105876843;0,4279;-0,5586;0,5711;0,4228;2024-09-02 05:24:18.843;16;-20,34198778;32,29181005;734,1041;3;;Sango_R_A__00978_D1_02092024.JPG;;Sango_L_B__00977_D1_02092024.JPG;3;452;282,1041;178,9898627;73,95687666;-92,02849635
105879842;0,4276;-0,5594;0,5695;0,4242;2024-09-02 05:24:21.842;16;-20,34200609;32,29290384;735,3017;2,999;;Sango_R_A__00979_D1_02092024.JPG;;Sango_L_B__00978_D1_02092024.JPG;3;445;290,3017;179,0054243;74,06778407;-91,77559353
105882843;0,4276;-0,5591;0,57;0,424;2024-09-02 05:24:24.843;16;-20,34201342;32,29399402;736,7728;3,001;;Sango_R_A__00980_D1_02092024.JPG;;Sango_L_B__00979_D1_02092024.JPG;3;444;292,7728;178,9125417;74,04429242;-91,92632731
105885843;0,428;-0,5573;0,5712;0,4242;2024-09-02 05:24:27.843;16;-20,34200812;32,29507863;738,05;3;;Sango_R_A__00981_D1_02092024.JPG;;Sango_L_B__00980_D1_02092024.JPG;3;444;294,05;178,4185102;74,10756563;-92,60547962
105888842;0,4276;-0,559;0,5703;0,4236;2024-09-02 05:24:30.842;16;-20,34198728;32,29616005;738,6521;2,999;;Sango_R_A__00982_D1_02092024.JPG;;Sango_L_B__00981_D1_02092024.JPG;3;444;294,6521;178,9389764;74,00871693;-91,9462627
105891843;0,4276;-0,5586;0,5704;0,4241;2024-09-02 05:24:33.843;16;-20,34194574;32,29724351;738,6355;3,001;;Sango_R_A__00983_D1_02092024.JPG;;Sango_L_B__00982_D1_02092024.JPG;3;443;295,6355;178,7281391;74,05408874;-92,15701058
105894843;0,4268;-0,5599;0,5694;0,4244;2024-09-02 05:24:36.843;16;-20,34189945;32,29832572;739,4583;3;;Sango_R_A__00984_D1_02092024.JPG;;Sango_L_B__00983_D1_02092024.JPG;3;442;297,4583;178,8817967;74,00882456;-91,80672795
105897847;0,4287;-0,5591;0,5676;0,426;2024-09-02 05:24:39.847;16;-20,34185674;32,29940392;741,2255;3,004;;Sango_R_A__00985_D1_02092024.JPG;;Sango_L_B__00984_D1_02092024.JPG;3;445;296,2255;179,1023018;74,3637012;-91,54542801
105900843;0,427;-0,5624;0,5673;0,4238;2024-09-02 05:24:42.843;16;-20,34183764;32,30047229;743,0516;2,996;;Sango_R_A__00986_D1_02092024.JPG;;Sango_L_B__00985_D1_02092024.JPG;3;447;296,0516;179,8850964;73,96812939;-90,58356626
105903843;0,4269;-0,5601;0,5701;0,423;2024-09-02 05:24:45.843;16;-20,34185144;32,30153633;745,4553;3;;Sango_R_A__00987_D1_02092024.JPG;;Sango_L_B__00986_D1_02092024.JPG;3;445;300,4553;179,1555043;73,88228475;-91,64889776
105906842;0,4282;-0,5576;0,5715;0,4232;2024-09-02 05:24:48.842;16;-20,34186768;32,30259344;746,0944;2,999;;Sango_R_A__00988_D1_02092024.JPG;;Sango_L_B__00987_D1_02092024.JPG;3;445;301,0944;178,711117;74,02900569;-92,38240221
105970234;0,4371;-0,5483;0,5819;0,412;2024-09-02 05:25:52.234;16;-20,33944188;32,3047254;751,6311;63,392;;Sango_R_A__00989_D1_02092024.JPG;;Sango_L_B__00988_D1_02092024.JPG;63;443;308,6311;179,9667181;73,83355025;-93,43072216
105972841;0,4366;-0,5446;0,5886;0,4079;2024-09-02 05:25:54.841;16;-20,33918002;32,30373294;749,9025;2,607;;Sango_R_A__00990_D1_02092024.JPG;;Sango_L_B__00989_D1_02092024.JPG;3;446;303,9025;179,0716176;73,37760337;-95,13885769
105975842;0,4326;-0,5477;0,5903;0,4055;2024-09-02 05:25:57.842;16;-20,33890618;32,30256714;748,9097;3,001;;Sango_R_A__00991_D1_02092024.JPG;;Sango_L_B__00990_D1_02092024.JPG;3;442;306,9097;179,0614338;72,72876564;-94,97870684
105978842;0,4345;-0,5377;0,5952;0,4097;2024-09-02 05:26:00.842;16;-20,3387385;32,30137763;749,0596;3;;Sango_R_A__00992_D1_02092024.JPG;;Sango_L_B__00991_D1_02092024.JPG;3;445;304,0596;175,92151;73,29406434;-98,84579759
105981842;0,4373;-0,5395;0,5858;0,4178;2024-09-02 05:26:03.842;16;-20,33864865;32,30018311;750,5647;3;;Sango_R_A__00993_D1_02092024.JPG;;Sango_L_B__00992_D1_02092024.JPG;3;441;309,5647;176,2385868;74,39460254;-97,56738765
105984842;0,4382;-0,5405;0,5868;0,4142;2024-09-02 05:26:06.842;16;-20,33859472;32,29899214;749,068;3;;Sango_R_A__00994_D1_02092024.JPG;;Sango_L_B__00993_D1_02092024.JPG;3;441;308,068;177,3960413;74,14757467;-96,6714452
105987842;0,4379;-0,5414;0,5873;0,4126;2024-09-02 05:26:09.842;16;-20,33855909;32,29778584;748,3596;3;;Sango_R_A__00995_D1_02092024.JPG;;Sango_L_B__00994_D1_02092024.JPG;3;441;307,3596;177,8253999;73,96463582;-96,29515497
105990842;0,4386;-0,5418;0,5872;0,4114;2024-09-02 05:26:12.842;16;-20,33855268;32,29657872;748,3836;3;;Sango_R_A__00996_D1_02092024.JPG;;Sango_L_B__00995_D1_02092024.JPG;3;444;304,3836;178,3686786;73,92762448;-95,83325075
105993842;0,4423;-0,5371;0,5904;0,409;2024-09-02 05:26:15.842;16;-20,33856174;32,29537576;749,8176;3;;Sango_R_A__00997_D1_02092024.JPG;;Sango_L_B__00996_D1_02092024.JPG;3;445;304,8176;178,3642546;74,08200151;-96,64752062
105996842;0,44;-0,5403;0,5865;0,4128;2024-09-02 05:26:18.842;16;-20,33858201;32,29418005;750,1958;3;;Sango_R_A__00998_D1_02092024.JPG;;Sango_L_B__00997_D1_02092024.JPG;3;453;297,1958;178,1567363;74,2126556;-96,09016669
105999842;0,439;-0,5428;0,5846;0,4134;2024-09-02 05:26:21.842;16;-20,33860114;32,29298587;750,5639;3;;Sango_R_A__00999_D1_02092024.JPG;;Sango_L_B__00998_D1_02092024.JPG;3;448;302,5639;178,5784694;74,16608252;-95,32116152
106002842;0,4384;-0,543;0,5856;0,4124;2024-09-02 05:26:24.842;16;-20,33862304;32,2917909;751,3789;3;;Sango_R_A__01000_D1_02092024.JPG;;Sango_L_B__00999_D1_02092024.JPG;3;445;306,3789;178,5652479;74,00329173;-95,40455907
106005841;0,4209;-0,5674;0,6039;0,3692;2024-09-02 05:26:27.841;16;-20,33864264;32,29060089;751,9593;2,999;;Sango_R_A__01001_D1_02092024.JPG;;Sango_L_B__01000_D1_02092024.JPG;3;446;305,9593;-175,1418578;68,00786763;-90,29132826
106008842;0,4403;-0,5418;0,5819;0,417;2024-09-02 05:26:30.842;16;-20,33864205;32,2894073;752,5333;3,001;;Sango_R_A__01002_D1_02092024.JPG;;Sango_L_B__01001_D1_02092024.JPG;3;445;307,5333;178,2246018;74,65960035;-95,4415395
106011842;0,4323;-0,5486;0,5805;0,4186;2024-09-02 05:26:33.842;16;-20,33862603;32,28821113;751,1761;3;;Sango_R_A__01003_D1_02092024.JPG;;Sango_L_B__01002_D1_02092024.JPG;3;442;309,1761;177,5763177;73,97446553;-95,06229424
106014842;0,4328;-0,5488;0,5776;0,4218;2024-09-02 05:26:36.842;16;-20,33861183;32,28700711;750,6105;3;;Sango_R_A__01004_D1_02092024.JPG;;Sango_L_B__01003_D1_02092024.JPG;3;444;306,6105;177,4040551;74,34526606;-94,89787852
106017841;0,4382;-0,5428;0,5873;0,4104;2024-09-02 05:26:39.841;16;-20,33859608;32,28579262;748,9256;2,999;;Sango_R_A__01005_D1_02092024.JPG;;Sango_L_B__01004_D1_02092024.JPG;3;443;305,9256;178,6975122;73,78886568;-95,48770309
106020842;0,4425;-0,5431;0,5849;0,4088;2024-09-02 05:26:42.842;16;-20,33856642;32,28457124;748,1608;3,001;;Sango_R_A__01006_D1_02092024.JPG;;Sango_L_B__01005_D1_02092024.JPG;3;441;307,1608;-179,4922969;74,08829882;-93,86125071
106023842;0,4368;-0,5403;0,5861;0,4169;2024-09-02 05:26:45.842;16;-20,33853411;32,2833513;748,2737;3;;Sango_R_A__01007_D1_02092024.JPG;;Sango_L_B__01006_D1_02092024.JPG;3;448;300,2737;176,4749259;74,25593399;-97,32584396
106026842;0,4377;-0,5419;0,5857;0,4144;2024-09-02 05:26:48.842;16;-20,3385025;32,28212675;747,2389;3;;Sango_R_A__01008_D1_02092024.JPG;;Sango_L_B__01007_D1_02092024.JPG;3;447;300,2389;177,6856957;74,12067074;-96,19678714
106029843;0,4395;-0,5395;0,5856;0,4158;2024-09-02 05:26:51.843;16;-20,33848289;32,28089751;745,8306;3,001;;Sango_R_A__01009_D1_02092024.JPG;;Sango_L_B__01008_D1_02092024.JPG;3;449;296,8306;177,2725111;74,44093998;-96,76464368
106032842;0,4385;-0,5446;0,5851;0,4108;2024-09-02 05:26:54.842;16;-20,33845694;32,27966468;743,8703;2,999;;Sango_R_A__01010_D1_02092024.JPG;;Sango_L_B__01009_D1_02092024.JPG;3;446;297,8703;179,3600527;73,86402019;-94,58742214
106035842;0,4389;-0,5455;0,5843;0,4103;2024-09-02 05:26:57.842;16;-20,3384178;32,27842859;743,2604;3;;Sango_R_A__01011_D1_02092024.JPG;;Sango_L_B__01010_D1_02092024.JPG;3;438;305,2604;179,8687793;73,85850558;-94,03242682
106038842;0,4416;-0,5418;0,5873;0,4081;2024-09-02 05:27:00.842;16;-20,33839789;32,2771939;743,3655;3;;Sango_R_A__01012_D1_02092024.JPG;;Sango_L_B__01011_D1_02092024.JPG;3;438;305,3655;179,8269208;73,92432168;-94,74551107
106041842;0,4368;-0,5445;0,5862;0,4112;2024-09-02 05:27:03.842;16;-20,33837849;32,2759676;744,2734;3;;Sango_R_A__01013_D1_02092024.JPG;;Sango_L_B__01012_D1_02092024.JPG;3;443;301,2734;178,688485;73,72146332;-95,20752765
106044842;0,4398;-0,5415;0,5863;0,4118;2024-09-02 05:27:06.842;16;-20,33836632;32,27475095;744,2539;3;;Sango_R_A__01014_D1_02092024.JPG;;Sango_L_B__01013_D1_02092024.JPG;3;438;306,2539;178,6255665;74,09442218;-95,58707727
106047842;0,4424;-0,539;0,5882;0,4095;2024-09-02 05:27:09.842;16;-20,33834722;32,27352915;742,8073;3;;Sango_R_A__01015_D1_02092024.JPG;;Sango_L_B__01014_D1_02092024.JPG;3;438;304,8073;178,9870471;74,14760924;-95,76388816
106050842;0,4381;-0,5424;0,5875;0,4108;2024-09-02 05:27:12.842;16;-20,33832402;32,27230518;742,7173;3;;Sango_R_A__01016_D1_02092024.JPG;;Sango_L_B__01015_D1_02092024.JPG;3;437;305,7173;178,4708241;73,81419068;-95,71996316
106053842;0,4369;-0,5432;0,5836;0,4163;2024-09-02 05:27:15.842;16;-20,33830702;32,27108034;740,8345;3;;Sango_R_A__01017_D1_02092024.JPG;;Sango_L_B__01016_D1_02092024.JPG;3;443;297,8345;177,6254256;74,23192827;-95,90380411
106056842;0,4392;-0,5435;0,5845;0,4123;2024-09-02 05:27:18.842;16;-20,33829276;32,26984595;739,5515;3;;Sango_R_A__01018_D1_02092024.JPG;;Sango_L_B__01017_D1_02092024.JPG;3;446;293,5515;179,0453209;74,08538989;-94,88381139
106059841;0,4402;-0,5393;0,5896;0,4095;2024-09-02 05:27:21.841;16;-20,33827749;32,26861307;738,546;2,999;;Sango_R_A__01019_D1_02092024.JPG;;Sango_L_B__01018_D1_02092024.JPG;3;443;295,546;178,328659;73,91034487;-96,35987646
106062842;0,4394;-0,5424;0,5845;0,4136;2024-09-02 05:27:24.842;16;-20,33825715;32,26737672;737,3688;3,001;;Sango_R_A__01020_D1_02092024.JPG;;Sango_L_B__01019_D1_02092024.JPG;3;441;296,3688;178,5584703;74,22898685;-95,36986886
106065842;0,44;-0,5424;0,5866;0,4101;2024-09-02 05:27:27.842;16;-20,33822379;32,26613564;736,0478;3;;Sango_R_A__01021_D1_02092024.JPG;;Sango_L_B__01020_D1_02092024.JPG;3;441;295,0478;179,2090766;73,94739986;-95,07937273
106068842;0,4384;-0,5416;0,5848;0,4152;2024-09-02 05:27:30.842;16;-20,33819842;32,26489303;735,7401;3;;Sango_R_A__01022_D1_02092024.JPG;;Sango_L_B__01021_D1_02092024.JPG;3;445;290,7401;177,7276458;74,27775381;-96,11378304
106071842;0,4374;-0,5424;0,5861;0,4135;2024-09-02 05:27:33.842;16;-20,33819136;32,26365277;735,2665;3;;Sango_R_A__01023_D1_02092024.JPG;;Sango_L_B__01022_D1_02092024.JPG;3;443;292,2665;177,8762421;74,00246715;-96,03574129
106074842;0,435;-0,5441;0,5824;0,4189;2024-09-02 05:27:36.842;16;-20,33819172;32,26241943;735,8775;3;;Sango_R_A__01024_D1_02092024.JPG;;Sango_L_B__01023_D1_02092024.JPG;3;443;292,8775;176,917694;74,27970498;-96,22925292
106077841;0,4386;-0,5435;0,5861;0,4108;2024-09-02 05:27:39.841;16;-20,33817651;32,26119839;737,5446;2,999;;Sango_R_A__01025_D1_02092024.JPG;;Sango_L_B__01024_D1_02092024.JPG;3;445;292,5446;179,0138337;73,87039209;-95,06087342
106080842;0,4399;-0,5421;0,585;0,4128;2024-09-02 05:27:42.842;16;-20,33815281;32,25998575;738,7043;3,001;;Sango_R_A__01026_D1_02092024.JPG;;Sango_L_B__01025_D1_02092024.JPG;3;446;292,7043;178,7295072;74,20210597;-95,32043167
106083842;0,4385;-0,543;0,5849;0,4132;2024-09-02 05:27:45.842;16;-20,33813385;32,25877497;738,5431;3;;Sango_R_A__01027_D1_02092024.JPG;;Sango_L_B__01026_D1_02092024.JPG;3;446;292,5431;178,5048125;74,09512275;-95,38364827
106086841;0,4405;-0,5401;0,5879;0,4106;2024-09-02 05:27:48.841;16;-20,33811242;32,25756507;739,685;2,999;;Sango_R_A__01028_D1_02092024.JPG;;Sango_L_B__01027_D1_02092024.JPG;3;447;292,685;178,5495953;74,04996911;-95,94699086
106089842;0,4389;-0,5428;0,5859;0,4116;2024-09-02 05:27:51.842;16;-20,33809609;32,2563563;740,0747;3,001;;Sango_R_A__01029_D1_02092024.JPG;;Sango_L_B__01028_D1_02092024.JPG;3;448;292,0747;178,786602;73,98218505;-95,28769375
106092842;0,441;-0,5406;0,5875;0,4101;2024-09-02 05:27:54.842;16;-20,33807916;32,2551497;739,9381;3;;Sango_R_A__01030_D1_02092024.JPG;;Sango_L_B__01029_D1_02092024.JPG;3;444;295,9381;178,9452398;74,05171685;-95,55690028
106095841;0,4387;-0,5419;0,5862;0,4127;2024-09-02 05:27:57.841;16;-20,33806632;32,2539413;739,6237;2,999;;Sango_R_A__01031_D1_02092024.JPG;;Sango_L_B__01030_D1_02092024.JPG;3;447;292,6237;178,2501104;74,06079168;-95,81778672
106098842;0,4332;-0,5442;0,5834;0,4193;2024-09-02 05:28:00.842;16;-20,33805661;32,25272965;739,2896;3,001;;Sango_R_A__01032_D1_02092024.JPG;;Sango_L_B__01031_D1_02092024.JPG;3;449;290,2896;176,281608;74,12051428;-96,79063778
106101842;0,4361;-0,545;0,5825;0,4164;2024-09-02 05:28:03.842;16;-20,33804904;32,25151647;739,5019;3;;Sango_R_A__01033_D1_02092024.JPG;;Sango_L_B__01032_D1_02092024.JPG;3;446;293,5019;177,9513179;74,15952578;-95,3581845
106104842;0,4401;-0,5411;0,5866;0,4117;2024-09-02 05:28:06.842;16;-20,33804367;32,2502999;738,7952;3;;Sango_R_A__01034_D1_02092024.JPG;;Sango_L_B__01033_D1_02092024.JPG;3;448;290,7952;178,5914137;74,11148476;-95,68460815
106107842;0,4382;-0,5432;0,5857;0,4121;2024-09-02 05:28:09.842;16;-20,33803996;32,24908433;738,9446;3;;Sango_R_A__01035_D1_02092024.JPG;;Sango_L_B__01034_D1_02092024.JPG;3;453;285,9446;178,6162321;73,95705794;-95,3539757
106110842;0,434;-0,5425;0,5885;0,4135;2024-09-02 05:28:12.842;16;-20,33804467;32,24786721;739,0251;3;;Sango_R_A__01036_D1_02092024.JPG;;Sango_L_B__01035_D1_02092024.JPG;3;450;289,0251;176,7853048;73,63531316;-97,06481955
106113842;0,4375;-0,5416;0,5867;0,4136;2024-09-02 05:28:15.842;16;-20,33805202;32,24665854;740,7614;3;;Sango_R_A__01037_D1_02092024.JPG;;Sango_L_B__01036_D1_02092024.JPG;3;454;286,7614;177,6230531;74,01963124;-96,36988272
106116842;0,4379;-0,5427;0,5833;0,4164;2024-09-02 05:28:18.842;16;-20,33807349;32,24545736;743,3858;3;;Sango_R_A__01038_D1_02092024.JPG;;Sango_L_B__01037_D1_02092024.JPG;3;455;288,3858;177,7749727;74,34494519;-95,81731364
106119842;0,438;-0,543;0,5867;0,4113;2024-09-02 05:28:21.842;16;-20,33809918;32,24426944;746,0475;3;;Sango_R_A__01039_D1_02092024.JPG;;Sango_L_B__01038_D1_02092024.JPG;3;453;293,0475;178,5678904;73,85199719;-95,50681668
106122842;0,4379;-0,5453;0,583;0,4135;2024-09-02 05:28:24.842;16;-20,33810179;32,24309541;748,2213;3;;Sango_R_A__01040_D1_02092024.JPG;;Sango_L_B__01039_D1_02092024.JPG;3;454;294,2213;179,0467823;74,06504047;-94,54659204
106125841;0,4389;-0,5429;0,5864;0,4108;2024-09-02 05:28:27.841;16;-20,33809454;32,24192349;749,1287;2,999;;Sango_R_A__01041_D1_02092024.JPG;;Sango_L_B__01040_D1_02092024.JPG;3;455;294,1287;178,9194604;73,90289246;-95,22464189
106128842;0,4396;-0,5402;0,5864;0,4137;2024-09-02 05:28:30.842;16;-20,33808411;32,24075321;750,6564;3,001;;Sango_R_A__01042_D1_02092024.JPG;;Sango_L_B__01041_D1_02092024.JPG;3;453;297,6564;177,8375824;74,24897824;-96,33353839
106131842;0,4385;-0,5392;0,5887;0,4128;2024-09-02 05:28:33.842;16;-20,33807927;32,23957711;750,3922;3;;Sango_R_A__01043_D1_02092024.JPG;;Sango_L_B__01042_D1_02092024.JPG;3;455;295,3922;177,2580224;74,04182087;-97,09380764
106134842;0,4391;-0,5423;0,5848;0,4136;2024-09-02 05:28:36.842;16;-20,33807278;32,2383906;749,7118;3;;Sango_R_A__01044_D1_02092024.JPG;;Sango_L_B__01043_D1_02092024.JPG;3;459;290,7118;178,4220247;74,19749434;-95,51229391
106137842;0,4404;-0,5437;0,5869;0,4075;2024-09-02 05:28:39.842;16;-20,33804538;32,23719796;749,2694;3;;Sango_R_A__01045_D1_02092024.JPG;;Sango_L_B__01044_D1_02092024.JPG;3;458;291,2694;-179,883904;73,73776941;-94,28932276
